timestamp,date,time_slot,weekday,pc_on,bulb_night_active,heater_on,motor_active,energy_kwh,cost_rs,status
2025-12-11 16:00:00,2025-12-11,16:00-16:59,3,1,0,0,1,3.425,23.97,normal
2025-12-11 17:00:00,2025-12-11,17:00-17:59,3,1,0,0,0,0.241,1.68,low_usage
2025-12-11 18:00:00,2025-12-11,18:00-18:59,3,1,1,0,0,0.361,2.53,low_usage
2025-12-11 19:00:00,2025-12-11,19:00-19:59,3,0,1,1,0,2.187,15.31,normal
2025-12-11 20:00:00,2025-12-11,20:00-20:59,3,0,1,1,0,2.004,14.03,normal
2025-12-11 21:00:00,2025-12-11,21:00-21:59,3,0,1,1,0,2.027,14.19,normal
2025-12-11 22:00:00,2025-12-11,22:00-22:59,3,0,1,1,0,2.099,14.7,normal
2025-12-11 23:00:00,2025-12-11,23:00-23:59,3,0,1,1,0,2.149,15.04,normal
2025-12-12 00:00:00,2025-12-12,00:00-00:59,4,0,1,0,0,0.157,1.1,low_usage
2025-12-12 01:00:00,2025-12-12,01:00-01:59,4,0,1,0,0,0.164,1.15,low_usage
2025-12-12 02:00:00,2025-12-12,02:00-02:59,4,0,1,0,0,0.145,1.02,low_usage
2025-12-12 03:00:00,2025-12-12,03:00-03:59,4,0,1,0,0,0.168,1.18,low_usage
2025-12-12 04:00:00,2025-12-12,04:00-04:59,4,0,1,0,0,0.17,1.19,low_usage
2025-12-12 05:00:00,2025-12-12,05:00-05:59,4,0,1,1,0,2.32,16.24,normal
2025-12-12 06:00:00,2025-12-12,06:00-06:59,4,0,1,1,0,2.09,14.63,normal
2025-12-12 07:00:00,2025-12-12,07:00-07:59,4,0,0,1,0,2.065,14.46,normal
2025-12-12 08:00:00,2025-12-12,08:00-08:59,4,0,0,1,0,2.165,15.16,normal
2025-12-12 09:00:00,2025-12-12,09:00-09:59,4,1,0,0,0,0.215,1.5,low_usage
2025-12-12 10:00:00,2025-12-12,10:00-10:59,4,1,0,0,1,2.965,20.75,normal
2025-12-12 11:00:00,2025-12-12,11:00-11:59,4,1,0,0,1,3.063,21.44,normal
2025-12-12 12:00:00,2025-12-12,12:00-12:59,4,1,0,0,1,3.238,22.67,normal
2025-12-12 13:00:00,2025-12-12,13:00-13:59,4,1,0,0,1,3.049,21.34,normal
2025-12-12 14:00:00,2025-12-12,14:00-14:59,4,1,0,0,1,2.935,20.55,normal
2025-12-12 15:00:00,2025-12-12,15:00-15:59,4,1,0,0,1,2.899,20.29,normal
2025-12-12 16:00:00,2025-12-12,16:00-16:59,4,1,0,0,1,3.239,22.67,normal
2025-12-12 17:00:00,2025-12-12,17:00-17:59,4,1,0,0,0,0.199,1.4,low_usage
2025-12-12 18:00:00,2025-12-12,18:00-18:59,4,1,1,0,0,0.353,2.47,low_usage
2025-12-12 19:00:00,2025-12-12,19:00-19:59,4,0,1,1,0,2.097,14.68,normal
2025-12-12 20:00:00,2025-12-12,20:00-20:59,4,0,1,1,0,2.236,15.65,normal
2025-12-12 21:00:00,2025-12-12,21:00-21:59,4,0,1,1,0,2.273,15.91,normal
2025-12-12 22:00:00,2025-12-12,22:00-22:59,4,0,1,1,0,2.104,14.73,normal
2025-12-12 23:00:00,2025-12-12,23:00-23:59,4,0,1,1,0,2.254,15.78,normal
2025-12-13 00:00:00,2025-12-13,00:00-00:59,5,0,1,0,0,0.144,1.01,low_usage
2025-12-13 01:00:00,2025-12-13,01:00-01:59,5,0,1,0,0,0.169,1.18,low_usage
2025-12-13 02:00:00,2025-12-13,02:00-02:59,5,0,1,0,0,0.152,1.06,low_usage
2025-12-13 03:00:00,2025-12-13,03:00-03:59,5,0,1,0,0,0.169,1.18,low_usage
2025-12-13 04:00:00,2025-12-13,04:00-04:59,5,0,1,0,0,0.155,1.08,low_usage
2025-12-13 05:00:00,2025-12-13,05:00-05:59,5,0,1,1,0,2.02,14.14,normal
2025-12-13 06:00:00,2025-12-13,06:00-06:59,5,0,1,1,0,2.266,15.86,normal
2025-12-13 07:00:00,2025-12-13,07:00-07:59,5,0,0,1,0,1.846,12.92,normal
2025-12-13 08:00:00,2025-12-13,08:00-08:59,5,0,0,1,0,2.014,14.1,normal
2025-12-13 09:00:00,2025-12-13,09:00-09:59,5,0,0,0,0,0.0,0.0,low_usage
2025-12-13 10:00:00,2025-12-13,10:00-10:59,5,0,0,0,1,2.985,20.89,normal
2025-12-13 11:00:00,2025-12-13,11:00-11:59,5,0,0,0,1,2.879,20.15,normal
2025-12-13 12:00:00,2025-12-13,12:00-12:59,5,0,0,0,1,2.696,18.87,normal
2025-12-13 13:00:00,2025-12-13,13:00-13:59,5,0,0,0,1,2.788,19.52,normal
2025-12-13 14:00:00,2025-12-13,14:00-14:59,5,0,0,0,1,3.29,23.03,normal
2025-12-13 15:00:00,2025-12-13,15:00-15:59,5,0,0,0,1,2.772,19.41,normal
2025-12-13 16:00:00,2025-12-13,16:00-16:59,5,0,0,0,1,3.273,22.91,normal
2025-12-13 17:00:00,2025-12-13,17:00-17:59,5,0,0,0,0,0.0,0.0,low_usage
2025-12-13 18:00:00,2025-12-13,18:00-18:59,5,0,1,0,0,0.145,1.02,low_usage
2025-12-13 19:00:00,2025-12-13,19:00-19:59,5,0,1,1,0,2.326,16.28,normal
2025-12-13 20:00:00,2025-12-13,20:00-20:59,5,0,1,1,0,2.163,15.14,normal
2025-12-13 21:00:00,2025-12-13,21:00-21:59,5,0,1,1,0,2.089,14.62,normal
2025-12-13 22:00:00,2025-12-13,22:00-22:59,5,0,1,1,0,2.24,15.68,normal
2025-12-13 23:00:00,2025-12-13,23:00-23:59,5,0,1,1,0,2.097,14.68,normal
2025-12-14 00:00:00,2025-12-14,00:00-00:59,6,0,1,0,0,0.147,1.03,low_usage
2025-12-14 01:00:00,2025-12-14,01:00-01:59,6,0,1,0,0,0.168,1.17,low_usage
2025-12-14 02:00:00,2025-12-14,02:00-02:59,6,0,1,0,0,0.152,1.06,low_usage
2025-12-14 03:00:00,2025-12-14,03:00-03:59,6,0,1,0,0,0.156,1.09,low_usage
2025-12-14 04:00:00,2025-12-14,04:00-04:59,6,0,1,0,0,0.164,1.15,low_usage
2025-12-14 05:00:00,2025-12-14,05:00-05:59,6,0,1,1,0,2.206,15.45,normal
2025-12-14 06:00:00,2025-12-14,06:00-06:59,6,0,1,1,0,2.18,15.26,normal
2025-12-14 07:00:00,2025-12-14,07:00-07:59,6,0,0,1,0,1.981,13.86,normal
2025-12-14 08:00:00,2025-12-14,08:00-08:59,6,0,0,1,0,2.12,14.84,normal
2025-12-14 09:00:00,2025-12-14,09:00-09:59,6,0,0,0,0,0.0,0.0,low_usage
2025-12-14 10:00:00,2025-12-14,10:00-10:59,6,0,0,0,1,2.764,19.35,normal
2025-12-14 11:00:00,2025-12-14,11:00-11:59,6,0,0,0,1,2.93,20.51,normal
2025-12-14 12:00:00,2025-12-14,12:00-12:59,6,0,0,0,1,3.169,22.19,normal
2025-12-14 13:00:00,2025-12-14,13:00-13:59,6,0,0,0,1,2.99,20.93,normal
2025-12-14 14:00:00,2025-12-14,14:00-14:59,6,0,0,0,1,3.255,22.78,normal
2025-12-14 15:00:00,2025-12-14,15:00-15:59,6,0,0,0,1,2.705,18.93,normal
2025-12-14 16:00:00,2025-12-14,16:00-16:59,6,0,0,0,1,2.883,20.18,normal
2025-12-14 17:00:00,2025-12-14,17:00-17:59,6,0,0,0,0,0.0,0.0,low_usage
2025-12-14 18:00:00,2025-12-14,18:00-18:59,6,0,1,0,0,0.174,1.22,low_usage
2025-12-14 19:00:00,2025-12-14,19:00-19:59,6,0,1,1,0,1.951,13.65,normal
2025-12-14 20:00:00,2025-12-14,20:00-20:59,6,0,1,1,0,1.949,13.65,normal
2025-12-14 21:00:00,2025-12-14,21:00-21:59,6,0,1,1,0,2.062,14.43,normal
2025-12-14 22:00:00,2025-12-14,22:00-22:59,6,0,1,1,0,2.164,15.15,normal
2025-12-14 23:00:00,2025-12-14,23:00-23:59,6,0,1,1,0,2.14,14.98,normal
2025-12-15 00:00:00,2025-12-15,00:00-00:59,0,0,1,0,0,0.153,1.07,low_usage
2025-12-15 01:00:00,2025-12-15,01:00-01:59,0,0,1,0,0,0.159,1.11,low_usage
2025-12-15 02:00:00,2025-12-15,02:00-02:59,0,0,1,0,0,0.149,1.04,low_usage
2025-12-15 03:00:00,2025-12-15,03:00-03:59,0,0,1,0,0,0.173,1.21,low_usage
2025-12-15 04:00:00,2025-12-15,04:00-04:59,0,0,1,0,0,0.167,1.17,low_usage
2025-12-15 05:00:00,2025-12-15,05:00-05:59,0,0,1,1,0,2.265,15.85,normal
2025-12-15 06:00:00,2025-12-15,06:00-06:59,0,0,1,1,0,2.112,14.78,normal
2025-12-15 07:00:00,2025-12-15,07:00-07:59,0,0,0,1,0,2.007,14.05,normal
2025-12-15 08:00:00,2025-12-15,08:00-08:59,0,0,0,1,0,1.922,13.46,normal
2025-12-15 09:00:00,2025-12-15,09:00-09:59,0,1,0,0,0,0.205,1.43,low_usage
2025-12-15 10:00:00,2025-12-15,10:00-10:59,0,1,0,0,1,3.438,24.07,normal
2025-12-15 11:00:00,2025-12-15,11:00-11:59,0,1,0,0,1,3.039,21.27,normal
2025-12-15 12:00:00,2025-12-15,12:00-12:59,0,1,0,0,1,3.012,21.08,normal
2025-12-15 13:00:00,2025-12-15,13:00-13:59,0,1,0,0,1,2.965,20.76,normal
2025-12-15 14:00:00,2025-12-15,14:00-14:59,0,1,0,0,1,3.059,21.42,normal
2025-12-15 15:00:00,2025-12-15,15:00-15:59,0,1,0,0,1,3.313,23.19,normal
2025-12-15 16:00:00,2025-12-15,16:00-16:59,0,1,0,0,1,3.137,21.96,normal
2025-12-15 17:00:00,2025-12-15,17:00-17:59,0,1,0,0,0,0.241,1.69,low_usage
2025-12-15 18:00:00,2025-12-15,18:00-18:59,0,1,1,0,0,0.361,2.53,low_usage
2025-12-15 19:00:00,2025-12-15,19:00-19:59,0,0,1,1,0,2.237,15.66,normal
2025-12-15 20:00:00,2025-12-15,20:00-20:59,0,0,1,1,0,2.358,16.5,normal
2025-12-15 21:00:00,2025-12-15,21:00-21:59,0,0,1,1,0,2.228,15.6,normal
2025-12-15 22:00:00,2025-12-15,22:00-22:59,0,0,1,1,0,2.201,15.41,normal
2025-12-15 23:00:00,2025-12-15,23:00-23:59,0,0,1,1,0,2.266,15.86,normal
2025-12-16 00:00:00,2025-12-16,00:00-00:59,1,0,1,0,0,0.163,1.14,low_usage
2025-12-16 01:00:00,2025-12-16,01:00-01:59,1,0,1,0,0,0.167,1.17,low_usage
2025-12-16 02:00:00,2025-12-16,02:00-02:59,1,0,1,0,0,0.169,1.18,low_usage
2025-12-16 03:00:00,2025-12-16,03:00-03:59,1,0,1,0,0,0.161,1.13,low_usage
2025-12-16 04:00:00,2025-12-16,04:00-04:59,1,0,1,0,0,0.147,1.03,low_usage
2025-12-16 05:00:00,2025-12-16,05:00-05:59,1,0,1,1,0,2.221,15.55,normal
2025-12-16 06:00:00,2025-12-16,06:00-06:59,1,0,1,1,0,2.076,14.53,normal
2025-12-16 07:00:00,2025-12-16,07:00-07:59,1,0,0,1,0,1.924,13.47,normal
2025-12-16 08:00:00,2025-12-16,08:00-08:59,1,0,0,1,0,1.895,13.27,normal
2025-12-16 09:00:00,2025-12-16,09:00-09:59,1,1,0,0,0,0.222,1.55,low_usage
2025-12-16 10:00:00,2025-12-16,10:00-10:59,1,1,0,0,1,3.15,22.05,normal
2025-12-16 11:00:00,2025-12-16,11:00-11:59,1,1,0,0,1,3.078,21.55,normal
2025-12-16 12:00:00,2025-12-16,12:00-12:59,1,1,0,0,1,3.025,21.17,normal
2025-12-16 13:00:00,2025-12-16,13:00-13:59,1,1,0,0,1,3.469,24.28,normal
2025-12-16 14:00:00,2025-12-16,14:00-14:59,1,1,0,0,1,3.374,23.62,normal
2025-12-16 15:00:00,2025-12-16,15:00-15:59,1,1,0,0,1,3.007,21.05,normal
2025-12-16 16:00:00,2025-12-16,16:00-16:59,1,1,0,0,1,2.922,20.46,normal
2025-12-16 17:00:00,2025-12-16,17:00-17:59,1,1,0,0,0,0.232,1.62,low_usage
2025-12-16 18:00:00,2025-12-16,18:00-18:59,1,1,1,0,0,0.404,2.82,low_usage
2025-12-16 19:00:00,2025-12-16,19:00-19:59,1,0,1,1,0,2.238,15.67,normal
2025-12-16 20:00:00,2025-12-16,20:00-20:59,1,0,1,1,0,2.016,14.11,normal
2025-12-16 21:00:00,2025-12-16,21:00-21:59,1,0,1,1,0,2.328,16.3,normal
2025-12-16 22:00:00,2025-12-16,22:00-22:59,1,0,1,1,0,2.096,14.67,normal
2025-12-16 23:00:00,2025-12-16,23:00-23:59,1,0,1,1,0,2.375,16.62,normal
2025-12-17 00:00:00,2025-12-17,00:00-00:59,2,0,1,0,0,0.164,1.15,low_usage
2025-12-17 01:00:00,2025-12-17,01:00-01:59,2,0,1,0,0,0.175,1.23,low_usage
2025-12-17 02:00:00,2025-12-17,02:00-02:59,2,0,1,0,0,0.167,1.17,low_usage
2025-12-17 03:00:00,2025-12-17,03:00-03:59,2,0,1,0,0,0.156,1.09,low_usage
2025-12-17 04:00:00,2025-12-17,04:00-04:59,2,0,1,0,0,0.163,1.14,low_usage
2025-12-17 05:00:00,2025-12-17,05:00-05:59,2,0,1,1,0,2.235,15.65,normal
2025-12-17 06:00:00,2025-12-17,06:00-06:59,2,0,1,1,0,2.213,15.49,normal
2025-12-17 07:00:00,2025-12-17,07:00-07:59,2,0,0,1,0,1.95,13.65,normal
2025-12-17 08:00:00,2025-12-17,08:00-08:59,2,0,0,1,0,1.807,12.65,normal
2025-12-17 09:00:00,2025-12-17,09:00-09:59,2,1,0,0,0,0.207,1.45,low_usage
2025-12-17 10:00:00,2025-12-17,10:00-10:59,2,1,0,0,1,3.517,24.62,normal
2025-12-17 11:00:00,2025-12-17,11:00-11:59,2,1,0,0,1,3.236,22.65,normal
2025-12-17 12:00:00,2025-12-17,12:00-12:59,2,1,0,0,1,3.329,23.31,normal
2025-12-17 13:00:00,2025-12-17,13:00-13:59,2,1,0,0,1,3.365,23.56,normal
2025-12-17 14:00:00,2025-12-17,14:00-14:59,2,1,0,0,1,3.004,21.03,normal
2025-12-17 15:00:00,2025-12-17,15:00-15:59,2,1,0,0,1,3.265,22.86,normal
2025-12-17 16:00:00,2025-12-17,16:00-16:59,2,1,0,0,1,3.151,22.06,normal
2025-12-17 17:00:00,2025-12-17,17:00-17:59,2,1,0,0,0,0.218,1.53,low_usage
2025-12-17 18:00:00,2025-12-17,18:00-18:59,2,1,1,0,0,0.394,2.76,low_usage
2025-12-17 19:00:00,2025-12-17,19:00-19:59,2,0,1,1,0,2.182,15.27,normal
2025-12-17 20:00:00,2025-12-17,20:00-20:59,2,0,1,1,0,2.287,16.01,normal
2025-12-17 21:00:00,2025-12-17,21:00-21:59,2,0,1,1,0,2.159,15.11,normal
2025-12-17 22:00:00,2025-12-17,22:00-22:59,2,0,1,1,0,2.096,14.67,normal
2025-12-17 23:00:00,2025-12-17,23:00-23:59,2,0,1,1,0,2.052,14.37,normal
2025-12-18 00:00:00,2025-12-18,00:00-00:59,3,0,1,0,0,0.154,1.08,low_usage
2025-12-18 01:00:00,2025-12-18,01:00-01:59,3,0,1,0,0,0.161,1.13,low_usage
2025-12-18 02:00:00,2025-12-18,02:00-02:59,3,0,1,0,0,0.17,1.19,low_usage
2025-12-18 03:00:00,2025-12-18,03:00-03:59,3,0,1,0,0,0.154,1.08,low_usage
2025-12-18 04:00:00,2025-12-18,04:00-04:59,3,0,1,0,0,0.164,1.15,low_usage
2025-12-18 05:00:00,2025-12-18,05:00-05:59,3,0,1,1,0,2.19,15.33,normal
2025-12-18 06:00:00,2025-12-18,06:00-06:59,3,0,1,1,0,2.277,15.94,normal
2025-12-18 07:00:00,2025-12-18,07:00-07:59,3,0,0,1,0,2.126,14.88,normal
2025-12-18 08:00:00,2025-12-18,08:00-08:59,3,0,0,1,0,2.028,14.2,normal
2025-12-18 09:00:00,2025-12-18,09:00-09:59,3,1,0,0,0,0.229,1.6,low_usage
2025-12-18 10:00:00,2025-12-18,10:00-10:59,3,1,0,0,1,3.226,22.58,normal
2025-12-18 11:00:00,2025-12-18,11:00-11:59,3,1,0,0,1,3.465,24.26,normal
2025-12-18 12:00:00,2025-12-18,12:00-12:59,3,1,0,0,1,3.511,24.57,normal
2025-12-18 13:00:00,2025-12-18,13:00-13:59,3,1,0,0,1,3.254,22.78,normal
2025-12-18 14:00:00,2025-12-18,14:00-14:59,3,1,0,0,1,3.3,23.1,normal
2025-12-18 15:00:00,2025-12-18,15:00-15:59,3,1,0,0,1,3.488,24.42,normal
2025-12-18 16:00:00,2025-12-18,16:00-16:59,3,1,0,0,1,3.434,24.04,normal
2025-12-18 17:00:00,2025-12-18,17:00-17:59,3,1,0,0,0,0.219,1.53,low_usage
2025-12-18 18:00:00,2025-12-18,18:00-18:59,3,1,1,0,0,0.405,2.84,low_usage
2025-12-18 19:00:00,2025-12-18,19:00-19:59,3,0,1,1,0,2.252,15.76,normal
2025-12-18 20:00:00,2025-12-18,20:00-20:59,3,0,1,1,0,1.953,13.67,normal
2025-12-18 21:00:00,2025-12-18,21:00-21:59,3,0,1,1,0,2.298,16.09,normal
2025-12-18 22:00:00,2025-12-18,22:00-22:59,3,0,1,1,0,2.048,14.33,normal
2025-12-18 23:00:00,2025-12-18,23:00-23:59,3,0,1,1,0,2.023,14.16,normal
2025-12-19 00:00:00,2025-12-19,00:00-00:59,4,0,1,0,0,0.156,1.09,low_usage
2025-12-19 01:00:00,2025-12-19,01:00-01:59,4,0,1,0,0,0.145,1.02,low_usage
2025-12-19 02:00:00,2025-12-19,02:00-02:59,4,0,1,0,0,0.148,1.04,low_usage
2025-12-19 03:00:00,2025-12-19,03:00-03:59,4,0,1,0,0,0.176,1.23,low_usage
2025-12-19 04:00:00,2025-12-19,04:00-04:59,4,0,1,0,0,0.152,1.07,low_usage
2025-12-19 05:00:00,2025-12-19,05:00-05:59,4,0,1,1,0,2.356,16.49,normal
2025-12-19 06:00:00,2025-12-19,06:00-06:59,4,0,1,1,0,2.349,16.44,normal
2025-12-19 07:00:00,2025-12-19,07:00-07:59,4,0,0,1,0,2.13,14.91,normal
2025-12-19 08:00:00,2025-12-19,08:00-08:59,4,0,0,1,0,2.007,14.05,normal
2025-12-19 09:00:00,2025-12-19,09:00-09:59,4,1,0,0,0,0.202,1.41,low_usage
2025-12-19 10:00:00,2025-12-19,10:00-10:59,4,1,0,0,1,3.25,22.75,normal
2025-12-19 11:00:00,2025-12-19,11:00-11:59,4,1,0,0,1,3.335,23.34,normal
2025-12-19 12:00:00,2025-12-19,12:00-12:59,4,1,0,0,1,3.338,23.36,normal
2025-12-19 13:00:00,2025-12-19,13:00-13:59,4,1,0,0,1,3.472,24.31,normal
2025-12-19 14:00:00,2025-12-19,14:00-14:59,4,1,0,0,1,3.123,21.86,normal
2025-12-19 15:00:00,2025-12-19,15:00-15:59,4,1,0,0,1,3.05,21.35,normal
2025-12-19 16:00:00,2025-12-19,16:00-16:59,4,1,0,0,1,3.324,23.27,normal
2025-12-19 17:00:00,2025-12-19,17:00-17:59,4,1,0,0,0,0.224,1.56,low_usage
2025-12-19 18:00:00,2025-12-19,18:00-18:59,4,1,1,0,0,0.348,2.43,low_usage
2025-12-19 19:00:00,2025-12-19,19:00-19:59,4,0,1,1,0,2.119,14.83,normal
2025-12-19 20:00:00,2025-12-19,20:00-20:59,4,0,1,1,0,2.1,14.7,normal
2025-12-19 21:00:00,2025-12-19,21:00-21:59,4,0,1,1,0,2.265,15.86,normal
2025-12-19 22:00:00,2025-12-19,22:00-22:59,4,0,1,1,0,1.987,13.91,normal
2025-12-19 23:00:00,2025-12-19,23:00-23:59,4,0,1,1,0,1.977,13.84,normal
2025-12-20 00:00:00,2025-12-20,00:00-00:59,5,0,1,0,0,0.152,1.07,low_usage
2025-12-20 01:00:00,2025-12-20,01:00-01:59,5,0,1,0,0,0.15,1.05,low_usage
2025-12-20 02:00:00,2025-12-20,02:00-02:59,5,0,1,0,0,0.171,1.2,low_usage
2025-12-20 03:00:00,2025-12-20,03:00-03:59,5,0,1,0,0,0.169,1.18,low_usage
2025-12-20 04:00:00,2025-12-20,04:00-04:59,5,0,1,0,0,0.171,1.2,low_usage
2025-12-20 05:00:00,2025-12-20,05:00-05:59,5,0,1,1,0,2.194,15.36,normal
2025-12-20 06:00:00,2025-12-20,06:00-06:59,5,0,1,1,0,2.306,16.14,normal
2025-12-20 07:00:00,2025-12-20,07:00-07:59,5,0,0,1,0,2.148,15.04,normal
2025-12-20 08:00:00,2025-12-20,08:00-08:59,5,0,0,1,0,1.993,13.95,normal
2025-12-20 09:00:00,2025-12-20,09:00-09:59,5,0,0,0,0,0.0,0.0,low_usage
2025-12-20 10:00:00,2025-12-20,10:00-10:59,5,0,0,0,1,3.161,22.13,normal
2025-12-20 11:00:00,2025-12-20,11:00-11:59,5,0,0,0,1,2.736,19.15,normal
2025-12-20 12:00:00,2025-12-20,12:00-12:59,5,0,0,0,1,3.108,21.75,normal
2025-12-20 13:00:00,2025-12-20,13:00-13:59,5,0,0,0,1,3.003,21.02,normal
2025-12-20 14:00:00,2025-12-20,14:00-14:59,5,0,0,0,1,3.217,22.52,normal
2025-12-20 15:00:00,2025-12-20,15:00-15:59,5,0,0,0,1,2.92,20.44,normal
2025-12-20 16:00:00,2025-12-20,16:00-16:59,5,0,0,0,1,3.149,22.04,normal
2025-12-20 17:00:00,2025-12-20,17:00-17:59,5,0,0,0,0,0.0,0.0,low_usage
2025-12-20 18:00:00,2025-12-20,18:00-18:59,5,0,1,0,0,0.163,1.14,low_usage
2025-12-20 19:00:00,2025-12-20,19:00-19:59,5,0,1,1,0,2.251,15.76,normal
2025-12-20 20:00:00,2025-12-20,20:00-20:59,5,0,1,1,0,2.317,16.22,normal
2025-12-20 21:00:00,2025-12-20,21:00-21:59,5,0,1,1,0,2.243,15.7,normal
2025-12-20 22:00:00,2025-12-20,22:00-22:59,5,0,1,1,0,2.058,14.4,normal
2025-12-20 23:00:00,2025-12-20,23:00-23:59,5,0,1,1,0,2.09,14.63,normal
2025-12-21 00:00:00,2025-12-21,00:00-00:59,6,0,1,0,0,0.15,1.05,low_usage
2025-12-21 01:00:00,2025-12-21,01:00-01:59,6,0,1,0,0,0.165,1.15,low_usage
2025-12-21 02:00:00,2025-12-21,02:00-02:59,6,0,1,0,0,0.158,1.1,low_usage
2025-12-21 03:00:00,2025-12-21,03:00-03:59,6,0,1,0,0,0.145,1.01,low_usage
2025-12-21 04:00:00,2025-12-21,04:00-04:59,6,0,1,0,0,0.156,1.09,low_usage
2025-12-21 05:00:00,2025-12-21,05:00-05:59,6,0,1,1,0,2.1,14.7,normal
2025-12-21 06:00:00,2025-12-21,06:00-06:59,6,0,1,1,0,2.334,16.34,normal
2025-12-21 07:00:00,2025-12-21,07:00-07:59,6,0,0,1,0,1.918,13.43,normal
2025-12-21 08:00:00,2025-12-21,08:00-08:59,6,0,0,1,0,2.139,14.97,normal
2025-12-21 09:00:00,2025-12-21,09:00-09:59,6,0,0,0,0,0.0,0.0,low_usage
2025-12-21 10:00:00,2025-12-21,10:00-10:59,6,0,0,0,1,2.911,20.38,normal
2025-12-21 11:00:00,2025-12-21,11:00-11:59,6,0,0,0,1,2.817,19.72,normal
2025-12-21 12:00:00,2025-12-21,12:00-12:59,6,0,0,0,1,3.147,22.03,normal
2025-12-21 13:00:00,2025-12-21,13:00-13:59,6,0,0,0,1,2.834,19.83,normal
2025-12-21 14:00:00,2025-12-21,14:00-14:59,6,0,0,0,1,3.243,22.7,normal
2025-12-21 15:00:00,2025-12-21,15:00-15:59,6,0,0,0,1,3.084,21.59,normal
2025-12-21 16:00:00,2025-12-21,16:00-16:59,6,0,0,0,1,2.981,20.87,normal
2025-12-21 17:00:00,2025-12-21,17:00-17:59,6,0,0,0,0,0.0,0.0,low_usage
2025-12-21 18:00:00,2025-12-21,18:00-18:59,6,0,1,0,0,0.164,1.15,low_usage
2025-12-21 19:00:00,2025-12-21,19:00-19:59,6,0,1,1,0,1.979,13.85,normal
2025-12-21 20:00:00,2025-12-21,20:00-20:59,6,0,1,1,0,2.039,14.27,normal
2025-12-21 21:00:00,2025-12-21,21:00-21:59,6,0,1,1,0,2.368,16.58,normal
2025-12-21 22:00:00,2025-12-21,22:00-22:59,6,0,1,1,0,2.182,15.28,normal
2025-12-21 23:00:00,2025-12-21,23:00-23:59,6,0,1,1,0,2.018,14.13,normal
2025-12-22 00:00:00,2025-12-22,00:00-00:59,0,0,1,0,0,0.171,1.2,low_usage
2025-12-22 01:00:00,2025-12-22,01:00-01:59,0,0,1,0,0,0.17,1.19,low_usage
2025-12-22 02:00:00,2025-12-22,02:00-02:59,0,0,1,0,0,0.165,1.16,low_usage
2025-12-22 03:00:00,2025-12-22,03:00-03:59,0,0,1,0,0,0.156,1.09,low_usage
2025-12-22 04:00:00,2025-12-22,04:00-04:59,0,0,1,0,0,0.175,1.23,low_usage
2025-12-22 05:00:00,2025-12-22,05:00-05:59,0,0,1,1,0,2.291,16.04,normal
2025-12-22 06:00:00,2025-12-22,06:00-06:59,0,0,1,1,0,2.195,15.37,normal
2025-12-22 07:00:00,2025-12-22,07:00-07:59,0,0,0,1,0,2.17,15.19,normal
2025-12-22 08:00:00,2025-12-22,08:00-08:59,0,0,0,1,0,1.962,13.74,normal
2025-12-22 09:00:00,2025-12-22,09:00-09:59,0,1,0,0,0,0.211,1.48,low_usage
2025-12-22 10:00:00,2025-12-22,10:00-10:59,0,1,0,0,1,2.914,20.4,normal
2025-12-22 11:00:00,2025-12-22,11:00-11:59,0,1,0,0,1,3.384,23.69,normal
2025-12-22 12:00:00,2025-12-22,12:00-12:59,0,1,0,0,1,3.075,21.52,normal
2025-12-22 13:00:00,2025-12-22,13:00-13:59,0,1,0,0,1,3.235,22.65,normal
2025-12-22 14:00:00,2025-12-22,14:00-14:59,0,1,0,0,1,3.337,23.36,normal
2025-12-22 15:00:00,2025-12-22,15:00-15:59,0,1,0,0,1,3.295,23.07,normal
2025-12-22 16:00:00,2025-12-22,16:00-16:59,0,1,0,0,1,3.004,21.03,normal
2025-12-22 17:00:00,2025-12-22,17:00-17:59,0,1,0,0,0,0.23,1.61,low_usage
2025-12-22 18:00:00,2025-12-22,18:00-18:59,0,1,1,0,0,0.381,2.67,low_usage
2025-12-22 19:00:00,2025-12-22,19:00-19:59,0,0,1,1,0,1.988,13.92,normal
2025-12-22 20:00:00,2025-12-22,20:00-20:59,0,0,1,1,0,2.071,14.49,normal
2025-12-22 21:00:00,2025-12-22,21:00-21:59,0,0,1,1,0,2.09,14.63,normal
2025-12-22 22:00:00,2025-12-22,22:00-22:59,0,0,1,1,0,2.108,14.76,normal
2025-12-22 23:00:00,2025-12-22,23:00-23:59,0,0,1,1,0,2.173,15.21,normal
2025-12-23 00:00:00,2025-12-23,00:00-00:59,1,0,1,0,0,0.147,1.03,low_usage
2025-12-23 01:00:00,2025-12-23,01:00-01:59,1,0,1,0,0,0.145,1.01,low_usage
2025-12-23 02:00:00,2025-12-23,02:00-02:59,1,0,1,0,0,0.147,1.03,low_usage
2025-12-23 03:00:00,2025-12-23,03:00-03:59,1,0,1,0,0,0.157,1.1,low_usage
2025-12-23 04:00:00,2025-12-23,04:00-04:59,1,0,1,0,0,0.153,1.07,low_usage
2025-12-23 05:00:00,2025-12-23,05:00-05:59,1,0,1,1,0,2.102,14.71,normal
2025-12-23 06:00:00,2025-12-23,06:00-06:59,1,0,1,1,0,2.366,16.56,normal
2025-12-23 07:00:00,2025-12-23,07:00-07:59,1,0,0,1,0,1.854,12.98,normal
