timestamp,date,hour,actual_power_w,predicted_power_w,actual_kwh,predicted_kwh,voltage,current_a,cost_inr,carbon_kg,anomaly,status
2026-01-02T03:00:00,2026-01-02,3,1734.45,1762.93,1.7345,1.7629,215.86,7.04,12.14,1.2419,True,anomaly
2026-01-02T04:00:00,2026-01-02,4,1867.97,2217.02,1.868,2.217,210.63,7.488,13.08,1.3375,False,normal
2026-01-02T05:00:00,2026-01-02,5,4443.13,4084.45,4.4431,4.0845,210.6,16.419,31.1,3.1813,True,anomaly
2026-01-02T06:00:00,2026-01-02,6,5860.62,5425.5,5.8606,5.4255,220.5,22.704,41.02,4.1962,True,anomaly
2026-01-02T07:00:00,2026-01-02,7,4575.12,4587.87,4.5751,4.5879,209.66,17.83,32.03,3.2758,True,anomaly
2026-01-02T08:00:00,2026-01-02,8,2320.4,2447.87,2.3204,2.4479,218.84,8.87,16.24,1.6614,False,normal
2026-01-02T09:00:00,2026-01-02,9,6835.39,5769.64,6.8354,5.7696,217.63,24.623,47.85,4.8941,False,normal
2026-01-02T10:00:00,2026-01-02,10,6376.85,6960.98,6.3768,6.961,224.66,24.029,44.64,4.5658,True,anomaly
2026-01-02T11:00:00,2026-01-02,11,2637.0,2637.86,2.637,2.6379,214.33,10.483,18.46,1.8881,False,normal
2026-01-02T12:00:00,2026-01-02,12,3463.96,3493.52,3.464,3.4935,210.1,13.136,24.25,2.4802,False,normal
2026-01-02T13:00:00,2026-01-02,13,1792.54,1892.96,1.7925,1.893,217.17,7.129,12.55,1.2835,False,normal
2026-01-02T14:00:00,2026-01-02,14,4833.93,4004.08,4.8339,4.0041,218.92,17.008,33.84,3.4611,False,normal
2026-01-02T15:00:00,2026-01-02,15,2182.64,2076.4,2.1826,2.0764,222.64,7.946,15.28,1.5628,False,normal
2026-01-02T16:00:00,2026-01-02,16,5823.6,5678.87,5.8236,5.6789,212.88,22.88,40.77,4.1697,False,normal
2026-01-02T17:00:00,2026-01-02,17,2737.28,2805.52,2.7373,2.8055,216.45,11.104,19.16,1.9599,False,normal
2026-01-02T18:00:00,2026-01-02,18,5923.93,5851.37,5.9239,5.8514,228.05,22.666,41.47,4.2415,False,normal
2026-01-02T19:00:00,2026-01-02,19,6505.01,6597.51,6.505,6.5975,218.1,23.39,45.54,4.6576,False,normal
2026-01-02T20:00:00,2026-01-02,20,4918.14,4977.61,4.9181,4.9776,215.41,18.161,34.43,3.5214,False,normal
2026-01-02T21:00:00,2026-01-02,21,2431.63,2719.05,2.4316,2.7191,215.98,9.648,17.02,1.741,False,normal
2026-01-02T22:00:00,2026-01-02,22,4398.36,4832.19,4.3984,4.8322,222.33,17.101,30.79,3.1492,True,anomaly
2026-01-02T23:00:00,2026-01-02,23,4685.24,5067.96,4.6852,5.068,229.26,16.94,32.8,3.3546,True,anomaly
2026-01-03T00:00:00,2026-01-03,0,0.0,0.0,0.0,0.0,213.32,0.0,0.0,0.0,False,normal
2026-01-03T01:00:00,2026-01-03,1,3387.44,3183.21,3.3874,3.1832,218.07,13.244,23.71,2.4254,True,anomaly
2026-01-03T02:00:00,2026-01-03,2,1719.51,1646.87,1.7195,1.6469,224.61,6.346,12.04,1.2312,False,normal
2026-01-03T03:00:00,2026-01-03,3,1825.08,1893.54,1.8251,1.8935,228.7,7.22,12.78,1.3068,False,normal
2026-01-03T04:00:00,2026-01-03,4,4143.21,4480.07,4.1432,4.4801,221.85,16.051,29.0,2.9665,True,anomaly
2026-01-03T05:00:00,2026-01-03,5,1673.43,1727.93,1.6734,1.7279,217.69,6.331,11.71,1.1982,False,normal
2026-01-03T06:00:00,2026-01-03,6,6222.02,5787.37,6.222,5.7874,214.88,24.87,43.55,4.455,True,anomaly
2026-01-03T07:00:00,2026-01-03,7,2124.47,2039.35,2.1245,2.0394,224.79,7.765,14.87,1.5211,False,normal
2026-01-03T08:00:00,2026-01-03,8,440.68,446.74,0.4407,0.4467,211.68,1.795,3.08,0.3155,False,normal
2026-01-03T09:00:00,2026-01-03,9,2671.15,2874.07,2.6711,2.8741,215.85,10.006,18.7,1.9125,False,normal
2026-01-03T10:00:00,2026-01-03,10,425.05,457.36,0.4251,0.4574,225.66,1.52,2.98,0.3043,False,normal
2026-01-03T11:00:00,2026-01-03,11,4413.14,4235.84,4.4131,4.2358,212.16,16.256,30.89,3.1598,False,normal
2026-01-03T12:00:00,2026-01-03,12,4533.42,4476.52,4.5334,4.4765,210.58,17.042,31.73,3.2459,True,anomaly
2026-01-03T13:00:00,2026-01-03,13,257.08,288.45,0.2571,0.2884,221.3,0.976,1.8,0.1841,False,normal
2026-01-03T14:00:00,2026-01-03,14,6365.92,6908.48,6.3659,6.9085,211.62,24.218,44.56,4.558,False,normal
2026-01-03T15:00:00,2026-01-03,15,4086.93,3940.62,4.0869,3.9406,222.08,15.407,28.61,2.9262,False,normal
2026-01-03T16:00:00,2026-01-03,16,6279.23,6505.67,6.2792,6.5057,217.52,23.556,43.95,4.4959,False,normal
2026-01-03T17:00:00,2026-01-03,17,6878.53,6962.02,6.8785,6.962,224.17,24.423,48.15,4.925,False,normal
2026-01-03T18:00:00,2026-01-03,18,5752.14,5353.01,5.7521,5.353,212.95,22.962,40.27,4.1185,False,normal
2026-01-03T19:00:00,2026-01-03,19,4080.3,4695.94,4.0803,4.6959,225.86,15.53,28.56,2.9215,False,normal
2026-01-03T20:00:00,2026-01-03,20,4479.53,4750.97,4.4795,4.751,210.9,16.442,31.36,3.2073,False,normal
2026-01-03T21:00:00,2026-01-03,21,1942.82,2053.57,1.9428,2.0536,229.18,7.351,13.6,1.3911,False,normal
2026-01-03T22:00:00,2026-01-03,22,3729.78,3861.95,3.7298,3.862,228.71,15.331,26.11,2.6705,True,anomaly
2026-01-03T23:00:00,2026-01-03,23,71.86,74.98,0.0719,0.075,226.18,0.276,0.5,0.0515,False,normal
2026-01-04T00:00:00,2026-01-04,0,266.23,286.59,0.2662,0.2866,222.67,0.975,1.86,0.1906,False,normal
2026-01-04T01:00:00,2026-01-04,1,123.6,131.16,0.1236,0.1312,229.92,0.439,0.87,0.0885,False,normal
2026-01-04T02:00:00,2026-01-04,2,3635.59,3121.49,3.6356,3.1215,214.51,13.07,25.45,2.6031,True,anomaly
2026-01-04T03:00:00,2026-01-04,3,0.0,0.0,0.0,0.0,223.65,0.0,0.0,0.0,False,normal
2026-01-04T04:00:00,2026-01-04,4,0.0,0.0,0.0,0.0,211.5,0.0,0.0,0.0,False,normal
2026-01-04T05:00:00,2026-01-04,5,0.0,0.0,0.0,0.0,220.1,0.0,0.0,0.0,False,normal
2026-01-04T06:00:00,2026-01-04,6,4664.1,3718.5,4.6641,3.7185,222.06,18.223,32.65,3.3395,False,normal
2026-01-04T07:00:00,2026-01-04,7,4644.93,4732.81,4.6449,4.7328,230.71,17.677,32.51,3.3258,False,normal
2026-01-04T08:00:00,2026-01-04,8,6339.37,6395.38,6.3394,6.3954,223.4,22.566,44.38,4.539,True,anomaly
2026-01-04T09:00:00,2026-01-04,9,6535.52,6259.57,6.5355,6.2596,217.92,23.615,45.75,4.6794,True,anomaly
2026-01-04T10:00:00,2026-01-04,10,4273.12,4572.55,4.2731,4.5726,211.77,15.106,29.91,3.0596,False,normal
2026-01-04T11:00:00,2026-01-04,11,6478.3,7135.88,6.4783,7.1359,223.65,23.077,45.35,4.6385,True,anomaly
2026-01-04T12:00:00,2026-01-04,12,2359.79,2286.82,2.3598,2.2868,225.9,8.948,16.52,1.6896,False,normal
2026-01-04T13:00:00,2026-01-04,13,3957.23,3514.78,3.9572,3.5148,224.41,16.281,27.7,2.8334,True,anomaly
2026-01-04T14:00:00,2026-01-04,14,6072.39,5579.79,6.0724,5.5798,226.66,23.739,42.51,4.3478,False,normal
2026-01-04T15:00:00,2026-01-04,15,5749.19,6074.43,5.7492,6.0744,230.66,23.512,40.24,4.1164,True,anomaly
2026-01-04T16:00:00,2026-01-04,16,2765.84,2818.64,2.7658,2.8186,214.09,10.504,19.36,1.9803,False,normal
2026-01-04T17:00:00,2026-01-04,17,4967.29,4193.34,4.9673,4.1933,230.89,17.441,34.77,3.5566,False,normal
2026-01-04T18:00:00,2026-01-04,18,5989.41,5485.01,5.9894,5.485,219.79,24.186,41.93,4.2884,False,normal
2026-01-04T19:00:00,2026-01-04,19,6004.53,6050.9,6.0045,6.0509,222.47,22.207,42.03,4.2992,False,normal
2026-01-04T20:00:00,2026-01-04,20,6451.19,6420.88,6.4512,6.4209,220.75,24.1,45.16,4.6191,False,normal
2026-01-04T21:00:00,2026-01-04,21,4565.93,4262.65,4.5659,4.2627,218.28,17.313,31.96,3.2692,True,anomaly
2026-01-04T22:00:00,2026-01-04,22,5767.86,5154.14,5.7679,5.1541,224.95,22.889,40.38,4.1298,True,anomaly
2026-01-04T23:00:00,2026-01-04,23,4377.2,4570.73,4.3772,4.5707,210.1,15.656,30.64,3.1341,False,normal
2026-01-05T00:00:00,2026-01-05,0,3533.7,3444.37,3.5337,3.4444,218.45,13.725,24.74,2.5301,True,anomaly
2026-01-05T01:00:00,2026-01-05,1,120.97,130.76,0.121,0.1308,223.31,0.457,0.85,0.0866,False,normal
2026-01-05T02:00:00,2026-01-05,2,3937.68,4103.16,3.9377,4.1032,227.38,13.783,27.56,2.8194,True,anomaly
2026-01-05T03:00:00,2026-01-05,3,0.0,0.0,0.0,0.0,211.28,0.0,0.0,0.0,False,normal
2026-01-05T04:00:00,2026-01-05,4,2094.4,2218.52,2.0944,2.2185,223.24,8.586,14.66,1.4996,True,anomaly
2026-01-05T05:00:00,2026-01-05,5,0.0,0.0,0.0,0.0,215.28,0.0,0.0,0.0,False,normal
2026-01-05T06:00:00,2026-01-05,6,6431.83,6069.48,6.4318,6.0695,217.44,25.005,45.02,4.6052,True,anomaly
2026-01-05T07:00:00,2026-01-05,7,5913.96,5420.92,5.914,5.4209,212.21,24.272,41.4,4.2344,True,anomaly
2026-01-05T08:00:00,2026-01-05,8,6261.9,6341.86,6.2619,6.3419,221.32,23.368,43.83,4.4835,True,anomaly
2026-01-05T09:00:00,2026-01-05,9,1941.0,1883.09,1.941,1.8831,218.03,7.895,13.59,1.3898,False,normal
2026-01-05T10:00:00,2026-01-05,10,4068.0,4320.27,4.068,4.3203,221.44,14.606,28.48,2.9127,False,normal
2026-01-05T11:00:00,2026-01-05,11,6379.41,6622.42,6.3794,6.6224,225.26,24.36,44.66,4.5677,True,anomaly
2026-01-05T12:00:00,2026-01-05,12,4530.41,4787.74,4.5304,4.7877,219.22,16.249,31.71,3.2438,False,normal
2026-01-05T13:00:00,2026-01-05,13,2898.13,2931.41,2.8981,2.9314,227.38,10.191,20.29,2.0751,False,normal
2026-01-05T14:00:00,2026-01-05,14,6044.32,6595.9,6.0443,6.5959,209.2,23.951,42.31,4.3277,False,normal
2026-01-05T15:00:00,2026-01-05,15,6502.69,5820.66,6.5027,5.8207,223.68,23.978,45.52,4.6559,False,normal
2026-01-05T16:00:00,2026-01-05,16,4863.3,4409.25,4.8633,4.4093,227.26,17.783,34.04,3.4821,False,normal
2026-01-05T17:00:00,2026-01-05,17,6445.22,6968.11,6.4452,6.9681,222.6,24.577,45.12,4.6148,True,anomaly
2026-01-05T18:00:00,2026-01-05,18,4319.6,3826.82,4.3196,3.8268,227.28,17.166,30.24,3.0928,False,normal
2026-01-05T19:00:00,2026-01-05,19,6507.67,6334.91,6.5077,6.3349,220.75,24.209,45.55,4.6595,False,normal
2026-01-05T20:00:00,2026-01-05,20,6331.91,7096.16,6.3319,7.0962,215.43,24.014,44.32,4.5336,False,normal
2026-01-05T21:00:00,2026-01-05,21,2611.53,2755.04,2.6115,2.755,209.42,10.703,18.28,1.8699,False,normal
2026-01-05T22:00:00,2026-01-05,22,2005.43,1902.69,2.0054,1.9027,225.83,7.366,14.04,1.4359,False,normal
2026-01-05T23:00:00,2026-01-05,23,4630.08,4295.44,4.6301,4.2954,223.47,16.882,32.41,3.3151,True,anomaly
2026-01-06T00:00:00,2026-01-06,0,1784.11,1813.28,1.7841,1.8133,212.15,7.082,12.49,1.2774,False,normal
2026-01-06T01:00:00,2026-01-06,1,124.04,110.08,0.124,0.1101,230.48,0.433,0.87,0.0888,False,normal
2026-01-06T02:00:00,2026-01-06,2,1880.91,1829.53,1.8809,1.8295,213.99,7.558,13.17,1.3467,False,normal
2026-01-06T03:00:00,2026-01-06,3,2335.55,2099.16,2.3356,2.0992,216.44,8.904,16.35,1.6723,False,normal
2026-01-06T04:00:00,2026-01-06,4,1766.36,1822.15,1.7664,1.8222,222.87,6.456,12.36,1.2647,False,normal
2026-01-06T05:00:00,2026-01-06,5,1849.94,1709.28,1.8499,1.7093,219.25,6.987,12.95,1.3246,True,anomaly
2026-01-06T06:00:00,2026-01-06,6,3954.39,3949.95,3.9544,3.9499,212.22,14.461,27.68,2.8313,False,normal
2026-01-06T07:00:00,2026-01-06,7,4387.68,4878.71,4.3877,4.8787,217.3,17.669,30.71,3.1416,True,anomaly
2026-01-06T08:00:00,2026-01-06,8,4891.1,5085.91,4.8911,5.0859,226.45,17.599,34.24,3.502,False,normal
2026-01-06T09:00:00,2026-01-06,9,5988.32,6358.67,5.9883,6.3587,218.68,24.112,41.92,4.2876,True,anomaly
2026-01-06T10:00:00,2026-01-06,10,2742.74,2696.4,2.7427,2.6964,225.62,10.278,19.2,1.9638,False,normal
2026-01-06T11:00:00,2026-01-06,11,5725.84,6436.22,5.7258,6.4362,223.8,23.511,40.08,4.0997,False,normal
2026-01-06T12:00:00,2026-01-06,12,260.4,292.93,0.2604,0.2929,211.82,0.943,1.82,0.1864,False,normal
2026-01-06T13:00:00,2026-01-06,13,4144.91,3738.38,4.1449,3.7384,209.65,15.656,29.01,2.9678,False,normal
2026-01-06T14:00:00,2026-01-06,14,6611.6,5718.03,6.6116,5.718,215.37,23.239,46.28,4.7339,False,normal
2026-01-06T15:00:00,2026-01-06,15,3953.7,4248.13,3.9537,4.2481,228.37,14.972,27.68,2.8309,False,normal
2026-01-06T16:00:00,2026-01-06,16,2059.31,2092.22,2.0593,2.0922,224.05,7.913,14.42,1.4745,False,normal
2026-01-06T17:00:00,2026-01-06,17,6327.11,6760.26,6.3271,6.7603,228.61,23.732,44.29,4.5302,False,normal
2026-01-06T18:00:00,2026-01-06,18,6965.48,6578.68,6.9655,6.5787,225.18,24.528,48.76,4.9873,False,normal
2026-01-06T19:00:00,2026-01-06,19,6187.71,6192.26,6.1877,6.1923,226.7,23.974,43.31,4.4304,False,normal
2026-01-06T20:00:00,2026-01-06,20,7159.49,7622.57,7.1595,7.6226,223.16,25.778,50.12,5.1262,False,normal
2026-01-06T21:00:00,2026-01-06,21,3467.65,3807.5,3.4676,3.8075,210.66,13.634,24.27,2.4828,False,normal
2026-01-06T22:00:00,2026-01-06,22,0.0,0.0,0.0,0.0,228.46,0.0,0.0,0.0,False,normal
2026-01-06T23:00:00,2026-01-06,23,379.06,387.6,0.3791,0.3876,222.18,1.476,2.65,0.2714,False,normal
2026-01-07T00:00:00,2026-01-07,0,123.24,120.74,0.1232,0.1207,225.66,0.445,0.86,0.0882,False,normal
2026-01-07T01:00:00,2026-01-07,1,1928.31,1986.01,1.9283,1.986,223.27,7.012,13.5,1.3807,True,anomaly
2026-01-07T02:00:00,2026-01-07,2,5532.51,5347.78,5.5325,5.3478,221.97,22.07,38.73,3.9613,True,anomaly
2026-01-07T03:00:00,2026-01-07,3,3853.48,3733.65,3.8535,3.7336,224.65,15.109,26.97,2.7591,True,anomaly
2026-01-07T04:00:00,2026-01-07,4,2185.04,2040.41,2.185,2.0404,213.97,8.904,15.3,1.5645,True,anomaly
2026-01-07T05:00:00,2026-01-07,5,1805.36,1596.74,1.8054,1.5967,222.67,6.69,12.64,1.2926,False,normal
2026-01-07T06:00:00,2026-01-07,6,6676.2,6412.05,6.6762,6.412,211.66,23.751,46.73,4.7802,True,anomaly
2026-01-07T07:00:00,2026-01-07,7,6676.87,6782.81,6.6769,6.7828,215.58,24.61,46.74,4.7806,True,anomaly
2026-01-07T08:00:00,2026-01-07,8,2155.34,2174.79,2.1553,2.1748,220.61,7.945,15.09,1.5432,False,normal
2026-01-07T09:00:00,2026-01-07,9,5115.57,4888.79,5.1156,4.8888,211.26,18.041,35.81,3.6627,False,normal
2026-01-07T10:00:00,2026-01-07,10,3983.74,4573.12,3.9837,4.5731,218.05,15.453,27.89,2.8524,False,normal
2026-01-07T11:00:00,2026-01-07,11,6077.17,6201.39,6.0772,6.2014,230.66,24.144,42.54,4.3513,False,normal
2026-01-07T12:00:00,2026-01-07,12,2948.11,2631.31,2.9481,2.6313,223.96,10.623,20.64,2.1108,False,normal
2026-01-07T13:00:00,2026-01-07,13,3961.06,3972.49,3.9611,3.9725,226.04,15.517,27.73,2.8361,False,normal
2026-01-07T14:00:00,2026-01-07,14,4317.39,4501.0,4.3174,4.501,209.07,16.337,30.22,3.0913,False,normal
2026-01-07T15:00:00,2026-01-07,15,3326.78,2887.53,3.3268,2.8875,216.26,13.263,23.29,2.382,False,normal
2026-01-07T16:00:00,2026-01-07,16,6180.55,6118.95,6.1805,6.1189,229.23,23.796,43.26,4.4253,False,normal
2026-01-07T17:00:00,2026-01-07,17,6172.26,7100.19,6.1723,7.1002,221.6,25.462,43.21,4.4193,False,normal
2026-01-07T18:00:00,2026-01-07,18,3709.27,3962.45,3.7093,3.9624,217.97,14.37,25.96,2.6558,False,normal
2026-01-07T19:00:00,2026-01-07,19,4565.66,4110.65,4.5657,4.1107,214.18,17.553,31.96,3.269,False,normal
2026-01-07T20:00:00,2026-01-07,20,5860.54,5512.27,5.8605,5.5123,209.63,23.999,41.02,4.1961,False,normal
2026-01-07T21:00:00,2026-01-07,21,3467.45,3738.66,3.4675,3.7387,224.88,13.864,24.27,2.4827,False,normal
2026-01-07T22:00:00,2026-01-07,22,4031.88,4347.22,4.0319,4.3472,221.26,16.424,28.22,2.8868,True,anomaly
2026-01-07T23:00:00,2026-01-07,23,122.05,131.43,0.122,0.1314,209.08,0.467,0.85,0.0874,False,normal
2026-01-08T00:00:00,2026-01-08,0,1946.53,2153.62,1.9465,2.1536,209.39,7.093,13.63,1.3937,False,normal
2026-01-08T01:00:00,2026-01-08,1,3461.03,3940.45,3.461,3.9404,222.59,13.131,24.23,2.4781,True,anomaly
2026-01-08T02:00:00,2026-01-08,2,2657.19,2691.48,2.6572,2.6915,213.52,10.146,18.6,1.9026,True,anomaly
2026-01-08T03:00:00,2026-01-08,3,1896.08,2176.17,1.8961,2.1762,230.17,7.735,13.27,1.3576,False,normal
2026-01-08T04:00:00,2026-01-08,4,0.0,0.0,0.0,0.0,227.18,0.0,0.0,0.0,False,normal
2026-01-08T05:00:00,2026-01-08,5,0.0,0.0,0.0,0.0,219.75,0.0,0.0,0.0,False,normal
2026-01-08T06:00:00,2026-01-08,6,2126.79,2026.2,2.1268,2.0262,230.65,7.863,14.89,1.5228,False,normal
2026-01-08T07:00:00,2026-01-08,7,3132.68,3001.5,3.1327,3.0015,214.24,11.003,21.93,2.243,False,normal
2026-01-08T08:00:00,2026-01-08,8,3738.36,3946.34,3.7384,3.9463,215.08,14.018,26.17,2.6767,False,normal
2026-01-08T09:00:00,2026-01-08,9,6318.35,5864.83,6.3183,5.8648,229.74,23.032,44.23,4.5239,False,normal
2026-01-08T10:00:00,2026-01-08,10,4542.96,4888.13,4.543,4.8881,221.48,17.766,31.8,3.2528,False,normal
2026-01-08T11:00:00,2026-01-08,11,5660.86,6745.03,5.6609,6.745,228.8,23.343,39.63,4.0532,False,normal
2026-01-08T12:00:00,2026-01-08,12,5737.41,6396.32,5.7374,6.3963,222.51,22.871,40.16,4.108,True,anomaly
2026-01-08T13:00:00,2026-01-08,13,1992.39,2201.14,1.9924,2.2011,211.97,7.893,13.95,1.4266,False,normal
2026-01-08T14:00:00,2026-01-08,14,2059.12,2127.97,2.0591,2.128,228.46,7.666,14.41,1.4743,False,normal
2026-01-08T15:00:00,2026-01-08,15,4356.18,4602.97,4.3562,4.603,227.86,15.847,30.49,3.119,False,normal
2026-01-08T16:00:00,2026-01-08,16,6038.22,6247.12,6.0382,6.2471,218.78,24.115,42.27,4.3234,False,normal
2026-01-08T17:00:00,2026-01-08,17,3762.35,3991.19,3.7623,3.9912,212.39,14.607,26.34,2.6938,False,normal
2026-01-08T18:00:00,2026-01-08,18,6716.59,6283.24,6.7166,6.2832,228.96,25.375,47.02,4.8091,False,normal
2026-01-08T19:00:00,2026-01-08,19,6654.5,5555.94,6.6545,5.5559,210.4,25.142,46.58,4.7646,False,normal
2026-01-08T20:00:00,2026-01-08,20,6080.94,6145.71,6.0809,6.1457,221.8,23.845,42.57,4.354,False,normal
2026-01-08T21:00:00,2026-01-08,21,2847.37,3035.25,2.8474,3.0353,215.03,10.202,19.93,2.0387,False,normal
2026-01-08T22:00:00,2026-01-08,22,3953.88,3544.18,3.9539,3.5442,212.28,15.982,27.68,2.831,True,anomaly
2026-01-08T23:00:00,2026-01-08,23,3002.71,3224.52,3.0027,3.2245,209.9,10.652,21.02,2.1499,False,normal
2026-01-09T00:00:00,2026-01-09,0,0.0,0.0,0.0,0.0,223.9,0.0,0.0,0.0,False,normal
2026-01-09T01:00:00,2026-01-09,1,0.0,0.0,0.0,0.0,214.26,0.0,0.0,0.0,False,normal
2026-01-09T02:00:00,2026-01-09,2,1823.79,1924.18,1.8238,1.9242,220.66,6.465,12.77,1.3058,False,normal
2026-01-09T03:00:00,2026-01-09,3,1967.88,2041.48,1.9679,2.0415,214.01,7.999,13.78,1.409,True,anomaly
2026-01-09T04:00:00,2026-01-09,4,0.0,0.0,0.0,0.0,228.32,0.0,0.0,0.0,False,normal
2026-01-09T05:00:00,2026-01-09,5,251.4,250.84,0.2514,0.2508,221.99,0.942,1.76,0.18,False,normal
2026-01-09T06:00:00,2026-01-09,6,3817.97,4002.34,3.818,4.0023,224.15,14.367,26.73,2.7337,False,normal
2026-01-09T07:00:00,2026-01-09,7,4644.65,4062.68,4.6447,4.0627,226.55,16.795,32.51,3.3256,False,normal
2026-01-09T08:00:00,2026-01-09,8,6396.92,5199.27,6.3969,5.1993,212.72,22.898,44.78,4.5802,True,anomaly
2026-01-09T09:00:00,2026-01-09,9,4041.76,4217.31,4.0418,4.2173,224.95,14.719,28.29,2.8939,False,normal
2026-01-09T10:00:00,2026-01-09,10,5575.7,4887.22,5.5757,4.8872,229.77,21.446,39.03,3.9922,False,normal
2026-01-09T11:00:00,2026-01-09,11,3871.95,4048.51,3.872,4.0485,223.43,14.965,27.1,2.7723,False,normal
2026-01-09T12:00:00,2026-01-09,12,1970.91,2027.66,1.9709,2.0277,212.28,7.834,13.8,1.4112,False,normal
2026-01-09T13:00:00,2026-01-09,13,2043.65,2001.3,2.0436,2.0013,209.87,7.817,14.31,1.4632,False,normal
2026-01-09T14:00:00,2026-01-09,14,6313.13,6708.76,6.3131,6.7088,214.13,24.255,44.19,4.5202,False,normal
2026-01-09T15:00:00,2026-01-09,15,4063.71,4475.45,4.0637,4.4755,226.77,15.99,28.45,2.9096,False,normal
2026-01-09T16:00:00,2026-01-09,16,4401.92,4508.83,4.4019,4.5088,210.43,17.389,30.81,3.1518,False,normal
2026-01-09T17:00:00,2026-01-09,17,4255.11,4244.74,4.2551,4.2447,216.37,15.617,29.79,3.0467,False,normal
2026-01-09T18:00:00,2026-01-09,18,6419.0,6417.07,6.419,6.4171,219.96,24.026,44.93,4.596,False,normal
2026-01-09T19:00:00,2026-01-09,19,5716.41,5689.59,5.7164,5.6896,226.43,23.558,40.01,4.0929,False,normal
2026-01-09T20:00:00,2026-01-09,20,3638.0,3795.68,3.638,3.7957,218.92,14.564,25.47,2.6048,False,normal
2026-01-09T21:00:00,2026-01-09,21,0.0,0.0,0.0,0.0,221.88,0.0,0.0,0.0,False,normal
2026-01-09T22:00:00,2026-01-09,22,2713.57,2963.54,2.7136,2.9635,215.65,10.22,18.99,1.9429,False,normal
2026-01-09T23:00:00,2026-01-09,23,4252.81,3834.78,4.2528,3.8348,216.47,17.094,29.77,3.045,True,anomaly
2026-01-10T00:00:00,2026-01-10,0,2019.15,1956.21,2.0192,1.9562,225.25,7.225,14.13,1.4457,True,anomaly
2026-01-10T01:00:00,2026-01-10,1,2514.77,2067.78,2.5148,2.0678,220.08,9.689,17.6,1.8006,True,anomaly
2026-01-10T02:00:00,2026-01-10,2,70.48,67.96,0.0705,0.068,229.2,0.258,0.49,0.0505,False,normal
2026-01-10T03:00:00,2026-01-10,3,0.0,0.0,0.0,0.0,210.53,0.0,0.0,0.0,False,normal
2026-01-10T04:00:00,2026-01-10,4,0.0,0.0,0.0,0.0,228.02,0.0,0.0,0.0,False,normal
2026-01-10T05:00:00,2026-01-10,5,117.77,118.97,0.1178,0.119,229.85,0.431,0.82,0.0843,False,normal
2026-01-10T06:00:00,2026-01-10,6,6107.95,5673.07,6.108,5.6731,212.32,24.357,42.76,4.3733,True,anomaly
2026-01-10T07:00:00,2026-01-10,7,6482.58,6025.92,6.4826,6.0259,221.2,23.514,45.38,4.6415,True,anomaly
2026-01-10T08:00:00,2026-01-10,8,2650.67,2904.13,2.6507,2.9041,223.42,10.744,18.55,1.8979,False,normal
2026-01-10T09:00:00,2026-01-10,9,6619.07,6122.48,6.6191,6.1225,225.24,24.458,46.33,4.7393,False,normal
2026-01-10T10:00:00,2026-01-10,10,6053.45,5678.62,6.0534,5.6786,219.47,24.762,42.37,4.3343,True,anomaly
2026-01-10T11:00:00,2026-01-10,11,6033.66,5749.2,6.0337,5.7492,225.12,23.159,42.24,4.3201,False,normal
2026-01-10T12:00:00,2026-01-10,12,6168.35,5864.79,6.1684,5.8648,225.16,23.302,43.18,4.4165,True,anomaly
2026-01-10T13:00:00,2026-01-10,13,2481.7,2322.77,2.4817,2.3228,212.21,8.828,17.37,1.7769,False,normal
2026-01-10T14:00:00,2026-01-10,14,6136.26,5532.97,6.1363,5.533,215.62,24.392,42.95,4.3936,False,normal
2026-01-10T15:00:00,2026-01-10,15,6565.37,6683.66,6.5654,6.6837,210.74,23.859,45.96,4.7008,False,normal
2026-01-10T16:00:00,2026-01-10,16,6514.82,6972.43,6.5148,6.9724,223.98,23.915,45.6,4.6646,False,normal
2026-01-10T17:00:00,2026-01-10,17,3816.13,4019.61,3.8161,4.0196,230.15,15.466,26.71,2.7324,False,normal
2026-01-10T18:00:00,2026-01-10,18,5765.19,5787.45,5.7652,5.7875,228.62,23.632,40.36,4.1279,False,normal
2026-01-10T19:00:00,2026-01-10,19,6962.63,6930.03,6.9626,6.93,225.14,24.922,48.74,4.9852,False,normal
2026-01-10T20:00:00,2026-01-10,20,5638.72,5674.02,5.6387,5.674,213.61,22.98,39.47,4.0373,False,normal
2026-01-10T21:00:00,2026-01-10,21,4591.71,3981.76,4.5917,3.9818,211.85,17.038,32.14,3.2877,True,anomaly
2026-01-10T22:00:00,2026-01-10,22,1960.81,2038.31,1.9608,2.0383,226.46,7.204,13.73,1.4039,False,normal
2026-01-10T23:00:00,2026-01-10,23,2195.43,2381.53,2.1954,2.3815,212.08,8.512,15.37,1.5719,False,normal
2026-01-11T00:00:00,2026-01-11,0,0.0,0.0,0.0,0.0,210.33,0.0,0.0,0.0,False,normal
2026-01-11T01:00:00,2026-01-11,1,330.18,337.02,0.3302,0.337,214.16,1.283,2.31,0.2364,False,normal
2026-01-11T02:00:00,2026-01-11,2,2680.39,2480.05,2.6804,2.4801,213.39,9.589,18.76,1.9192,True,anomaly
2026-01-11T03:00:00,2026-01-11,3,3663.42,3668.94,3.6634,3.6689,223.26,14.738,25.64,2.623,True,anomaly
2026-01-11T04:00:00,2026-01-11,4,127.59,141.28,0.1276,0.1413,219.91,0.459,0.89,0.0914,False,normal
